rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
39,安徽,蚌埠,97,良,72,PM2.5,2016-01-31,2025-03-08 21:58:15
40,安徽,合肥,95,良,71,PM2.5,2016-01-31,2025-03-08 21:58:15
41,河南,开封,95,良,71,PM2.5,2016-01-31,2025-03-08 21:58:15
42,浙江,绍兴,95,良,71,PM2.5,2016-01-31,2025-03-08 21:58:15
43,山东,聊城,95,良,71,PM2.5,2016-01-31,2025-03-08 21:58:15
44,河南,商丘,94,良,70,PM2.5,2016-01-31,2025-03-08 21:58:15
45,辽宁,大连,94,良,70,PM2.5,2016-01-31,2025-03-08 21:58:15
46,浙江,杭州,94,良,70,PM2.5,2016-01-31,2025-03-08 21:58:15
47,浙江,湖州,94,良,70,PM2.5,2016-01-31,2025-03-08 21:58:15
48,湖北,武汉,93,良,69,PM2.5,2016-01-31,2025-03-08 21:58:15
49,山东,菏泽,93,良,69,PM2.5,2016-01-31,2025-03-08 21:58:15
50,安徽,阜阳,93,良,69,PM2.5,2016-01-31,2025-03-08 21:58:15
51,安徽,宣城,92,良,68,PM2.5,2016-01-31,2025-03-08 21:58:15
52,内蒙古,呼和浩特,90,良,53,PM10,2016-01-31,2025-03-08 21:58:15
53,河南,濮阳,90,良,67,PM2.5,2016-01-31,2025-03-08 21:58:15
54,河南,鹤壁,90,良,67,PM2.5,2016-01-31,2025-03-08 21:58:15
55,甘肃,兰州,89,良,66,PM2.5,2016-01-31,2025-03-08 21:58:15
56,河南,平顶山,89,良,66,PM2.5,2016-01-31,2025-03-08 21:58:15
57,山东,枣庄,89,良,66,PM2.5,2016-01-31,2025-03-08 21:58:15
58,河北,衡水,89,良,66,PM2.5,2016-01-31,2025-03-08 21:58:15
59,安徽,马鞍山,89,良,66,PM2.5,2016-01-31,2025-03-08 21:58:15
60,安徽,宿州,88,良,65,PM2.5,2016-01-31,2025-03-08 21:58:15
61,河南,洛阳,88,良,65,PM2.5,2016-01-31,2025-03-08 21:58:15
62,安徽,芜湖,88,良,65,PM2.5,2016-01-31,2025-03-08 21:58:15
63,河北,邢台,88,良,65,PM2.5,2016-01-31,2025-03-08 21:58:15
64,安徽,六安,87,良,64,PM2.5,2016-01-31,2025-03-08 21:58:15
65,江苏,南京,87,良,64,PM2.5,2016-01-31,2025-03-08 21:58:15
66,江苏,徐州,87,良,64,PM2.5,2016-01-31,2025-03-08 21:58:15
67,内蒙古,包头,85,良,43,PM10,2016-01-31,2025-03-08 21:58:15
68,湖北,襄阳,85,良,63,PM2.5,2016-01-31,2025-03-08 21:58:15
69,河南,周口,84,良,62,PM2.5,2016-01-31,2025-03-08 21:58:15
70,黑龙江,哈尔滨,84,良,62,PM2.5,2016-01-31,2025-03-08 21:58:15
71,安徽,淮北,84,良,62,PM2.5,2016-01-31,2025-03-08 21:58:15
72,湖北,孝感,83,良,60,PM10,2016-01-31,2025-03-08 21:58:15
73,河南,安阳,83,良,61,PM2.5,2016-01-31,2025-03-08 21:58:15
74,河南,漯河,83,良,61,PM2.5,2016-01-31,2025-03-08 21:58:15
75,湖北,宜昌,82,良,60,PM2.5,2016-01-31,2025-03-08 21:58:15
76,安徽,池州,82,良,60,PM2.5,2016-01-31,2025-03-08 21:58:15
77,江苏,苏州,82,良,60,PM2.5,2016-01-31,2025-03-08 21:58:15
78,宁夏,银川,81,良,53,PM10,2016-01-31,2025-03-08 21:58:15
79,河南,南阳,80,良,59,PM2.5,2016-01-31,2025-03-08 21:58:15
80,湖北,荆门,80,良,59,PM2.5,2016-01-31,2025-03-08 21:58:15
81,河南,许昌,80,良,59,PM2.5,2016-01-31,2025-03-08 21:58:15
82,河北,承德,79,良,58,PM2.5,2016-01-31,2025-03-08 21:58:15
83,湖北,荆州,79,良,58,PM2.5,2016-01-31,2025-03-08 21:58:15
84,河南,郑州,79,良,58,PM2.5,2016-01-31,2025-03-08 21:58:15
85,江苏,无锡,78,良,57,PM2.5,2016-01-31,2025-03-08 21:58:15
86,河北,邯郸,78,良,57,PM2.5,2016-01-31,2025-03-08 21:58:15
87,湖北,咸宁,77,良,56,PM2.5,2016-01-31,2025-03-08 21:58:15
88,安徽,安庆,77,良,56,PM2.5,2016-01-31,2025-03-08 21:58:15
89,河北,石家庄,77,良,56,PM2.5,2016-01-31,2025-03-08 21:58:15
90,河南,三门峡,76,良,43,PM10,2016-01-31,2025-03-08 21:58:15
91,山西,阳泉,75,良,55,PM2.5,2016-01-31,2025-03-08 21:58:15
92,山西,吕梁,74,良,38,PM10,2016-01-31,2025-03-08 21:58:15
93,浙江,宁波,74,良,54,PM2.5,2016-01-31,2025-03-08 21:58:15
94,河南,新乡,74,良,54,PM2.5,2016-01-31,2025-03-08 21:58:15
95,江西,九江,72,良,52,PM2.5,2016-01-31,2025-03-08 21:58:15
96,安徽,亳州,72,良,52,PM2.5,2016-01-31,2025-03-08 21:58:15
97,河南,焦作,72,良,52,PM2.5,2016-01-31,2025-03-08 21:58:15
98,山西,运城,72,良,37,PM10,2016-01-31,2025-03-08 21:58:15
99,湖北,黄冈,72,良,52,PM2.5,2016-01-31,2025-03-08 21:58:15
100,山西,朔州,70,良,51,PM2.5,2016-01-31,2025-03-08 21:58:15
101,湖南,株洲,70,良,51,PM2.5,2016-01-31,2025-03-08 21:58:15
102,浙江,温州,70,良,51,PM2.5,2016-01-31,2025-03-08 21:58:15
103,湖南,湘潭,70,良,51,PM2.5,2016-01-31,2025-03-08 21:58:15
104,浙江,衢州,70,良,51,PM2.5,2016-01-31,2025-03-08 21:58:15
105,浙江,台州,69,良,50,PM2.5,2016-01-31,2025-03-08 21:58:15
106,山西,太原,69,良,45,PM10,2016-01-31,2025-03-08 21:58:15
107,四川,广安,69,良,50,PM2.5,2016-01-31,2025-03-08 21:58:15
108,四川,泸州,69,良,50,PM2.5,2016-01-31,2025-03-08 21:58:15
109,陕西,铜川,69,良,42,PM10,2016-01-31,2025-03-08 21:58:15
110,安徽,铜陵,69,良,50,PM2.5,2016-01-31,2025-03-08 21:58:15
111,河南,驻马店,69,良,50,PM2.5,2016-01-31,2025-03-08 21:58:15
112,河北,张家口,68,良,45,PM10,2016-01-31,2025-03-08 21:58:15
113,山西,忻州,68,良,38,PM10,2016-01-31,2025-03-08 21:58:15
114,陕西,渭南,68,良,41,PM10,2016-01-31,2025-03-08 21:58:15
115,河南,信阳,67,良,48,PM2.5,2016-01-31,2025-03-08 21:58:15
116,湖南,常德,67,良,48,PM2.5,2016-01-31,2025-03-08 21:58:15
117,山西,晋城,66,良,38,PM10,2016-01-31,2025-03-08 21:58:15
118,江苏,宿迁,65,良,47,PM2.5,2016-01-31,2025-03-08 21:58:15
119,湖北,鄂州,65,良,47,PM2.5,2016-01-31,2025-03-08 21:58:15
120,浙江,金华,65,良,47,PM2.5,2016-01-31,2025-03-08 21:58:15
121,山西,长治,64,良,46,PM2.5,2016-01-31,2025-03-08 21:58:15
122,山西,晋中,61,良,36,PM10,2016-01-31,2025-03-08 21:58:15
123,江西,南昌,60,良,43,PM2.5,2016-01-31,2025-03-08 21:58:15
124,四川,德阳,60,良,43,PM2.5,2016-01-31,2025-03-08 21:58:15
125,江西,萍乡,60,良,43,PM2.5,2016-01-31,2025-03-08 21:58:15
126,四川,达州,60,良,38,PM10,2016-01-31,2025-03-08 21:58:15
127,四川,资阳,59,良,42,PM2.5,2016-01-31,2025-03-08 21:58:15
128,湖南,岳阳,58,良,41,PM2.5,2016-01-31,2025-03-08 21:58:15
129,陕西,西安,58,良,27,PM10,2016-01-31,2025-03-08 21:58:15
130,湖南,长沙,58,良,40,PM10,2016-01-31,2025-03-08 21:58:15
131,安徽,黄山,58,良,34,PM10,2016-01-31,2025-03-08 21:58:15
132,湖北,黄石,58,良,41,PM2.5,2016-01-31,2025-03-08 21:58:15
133,四川,南充,57,良,40,PM2.5,2016-01-31,2025-03-08 21:58:15
134,山西,大同,56,良,35,PM10,2016-01-31,2025-03-08 21:58:15
135,重庆,重庆,55,良,39,PM10,2016-01-31,2025-03-08 21:58:15
136,广东,珠海,54,良,38,PM2.5,2016-01-31,2025-03-08 21:58:15
137,四川,绵阳,54,良,38,PM2.5,2016-01-31,2025-03-08 21:58:15
138,四川,内江,53,良,37,PM2.5,2016-01-31,2025-03-08 21:58:15
139,浙江,丽水,52,良,35,PM10,2016-01-31,2025-03-08 21:58:15
140,广西,南宁,52,良,36,PM2.5,2016-01-31,2025-03-08 21:58:15
141,湖南,益阳,52,良,36,PM2.5,2016-01-31,2025-03-08 21:58:15
142,广东,中山,51,良,30,PM10,2016-01-31,2025-03-08 21:58:15
143,广东,佛山,50,优,28,,2016-01-31,2025-03-08 21:58:15
144,江西,新余,50,优,34,,2016-01-31,2025-03-08 21:58:15
145,四川,自贡,50,优,32,,2016-01-31,2025-03-08 21:58:15
146,江西,宜春,49,优,29,,2016-01-31,2025-03-08 21:58:15
147,青海,西宁,48,优,23,,2016-01-31,2025-03-08 21:58:15
148,广东,江门,46,优,28,,2016-01-31,2025-03-08 21:58:15
149,广东,深圳,46,优,27,,2016-01-31,2025-03-08 21:58:15
150,四川,眉山,45,优,31,,2016-01-31,2025-03-08 21:58:15
151,广东,广州,44,优,27,,2016-01-31,2025-03-08 21:58:15
152,福建,福州,44,优,26,,2016-01-31,2025-03-08 21:58:15
153,上海,上海,43,优,30,,2016-01-31,2025-03-08 21:58:15
154,云南,昆明,42,优,29,,2016-01-31,2025-03-08 21:58:15
155,四川,遂宁,42,优,29,,2016-01-31,2025-03-08 21:58:15
156,广东,东莞,41,优,26,,2016-01-31,2025-03-08 21:58:15
157,四川,成都,41,优,28,,2016-01-31,2025-03-08 21:58:15
158,贵州,贵阳,40,优,28,,2016-01-31,2025-03-08 21:58:15
159,四川,乐山,39,优,27,,2016-01-31,2025-03-08 21:58:15
160,四川,雅安,39,优,27,,2016-01-31,2025-03-08 21:58:15
161,福建,厦门,37,优,19,,2016-01-31,2025-03-08 21:58:15
162,四川,宜宾,36,优,25,,2016-01-31,2025-03-08 21:58:15
163,浙江,舟山,34,优,19,,2016-01-31,2025-03-08 21:58:15
164,广东,惠州,32,优,19,,2016-01-31,2025-03-08 21:58:15
165,新疆,乌鲁木齐,30,优,14,,2016-01-31,2025-03-08 21:58:15
166,西藏,拉萨,29,优,12,,2016-01-31,2025-03-08 21:58:15
167,广东,肇庆,29,优,20,,2016-01-31,2025-03-08 21:58:15
168,海南,海口,28,优,17,,2016-01-31,2025-03-08 21:58:15
1,河北,唐山,175,中度污染,132,PM2.5,2016-02-01,2025-03-08 21:58:18
1,河北,唐山,175,中度污染,132,PM2.5,2016-02-01,2025-03-08 21:58:18
2,天津,天津,166,中度污染,126,PM2.5,2016-02-01,2025-03-08 21:58:18
3,河北,廊坊,166,中度污染,126,PM2.5,2016-02-01,2025-03-08 21:58:18
4,山东,潍坊,145,轻度污染,111,PM2.5,2016-02-01,2025-03-08 21:58:18
5,山东,东营,140,轻度污染,107,PM2.5,2016-02-01,2025-03-08 21:58:18
6,辽宁,沈阳,130,轻度污染,99,PM2.5,2016-02-01,2025-03-08 21:58:18
7,河北,沧州,125,轻度污染,95,PM2.5,2016-02-01,2025-03-08 21:58:18
8,河北,保定,124,轻度污染,94,PM2.5,2016-02-01,2025-03-08 21:58:18
9,河北,秦皇岛,124,轻度污染,94,PM2.5,2016-02-01,2025-03-08 21:58:18
10,吉林,长春,123,轻度污染,93,PM2.5,2016-02-01,2025-03-08 21:58:18
11,山东,青岛,123,轻度污染,93,PM2.5,2016-02-01,2025-03-08 21:58:18
12,浙江,嘉兴,120,轻度污染,91,PM2.5,2016-02-01,2025-03-08 21:58:18
13,辽宁,锦州,119,轻度污染,90,PM2.5,2016-02-01,2025-03-08 21:58:18
14,陕西,宝鸡,117,轻度污染,88,PM2.5,2016-02-01,2025-03-08 21:58:18
15,辽宁,朝阳,117,轻度污染,88,PM2.5,2016-02-01,2025-03-08 21:58:18
16,山东,淄博,117,轻度污染,88,PM2.5,2016-02-01,2025-03-08 21:58:18
17,江苏,连云港,117,轻度污染,88,PM2.5,2016-02-01,2025-03-08 21:58:18
18,湖北,随州,114,轻度污染,86,PM2.5,2016-02-01,2025-03-08 21:58:18
19,北京,北京,113,轻度污染,85,PM2.5,2016-02-01,2025-03-08 21:58:18
20,江苏,淮安,109,轻度污染,82,PM2.5,2016-02-01,2025-03-08 21:58:18
21,山东,德州,107,轻度污染,80,PM2.5,2016-02-01,2025-03-08 21:58:18
22,江苏,常州,105,轻度污染,79,PM2.5,2016-02-01,2025-03-08 21:58:18
23,山东,泰安,105,轻度污染,79,PM2.5,2016-02-01,2025-03-08 21:58:18
24,安徽,滁州,105,轻度污染,79,PM2.5,2016-02-01,2025-03-08 21:58:18
25,辽宁,葫芦岛,105,轻度污染,79,PM2.5,2016-02-01,2025-03-08 21:58:18
26,江苏,南通,104,轻度污染,78,PM2.5,2016-02-01,2025-03-08 21:58:18
27,江苏,扬州,104,轻度污染,78,PM2.5,2016-02-01,2025-03-08 21:58:18
28,山东,济宁,104,轻度污染,78,PM2.5,2016-02-01,2025-03-08 21:58:18
29,山东,滨州,102,轻度污染,76,PM2.5,2016-02-01,2025-03-08 21:58:18
30,山东,日照,100,良,75,PM2.5,2016-02-01,2025-03-08 21:58:18
31,山东,临沂,99,良,74,PM2.5,2016-02-01,2025-03-08 21:58:18
32,江苏,泰州,99,良,74,PM2.5,2016-02-01,2025-03-08 21:58:18
33,山东,济南,98,良,73,PM2.5,2016-02-01,2025-03-08 21:58:18
34,安徽,淮南,98,良,73,PM2.5,2016-02-01,2025-03-08 21:58:18
35,江苏,盐城,98,良,73,PM2.5,2016-02-01,2025-03-08 21:58:18
36,江苏,镇江,98,良,73,PM2.5,2016-02-01,2025-03-08 21:58:18
37,山西,临汾,97,良,46,PM10,2016-02-01,2025-03-08 21:58:18
38,陕西,咸阳,97,良,72,PM2.5,2016-02-01,2025-03-08 21:58:18
39,安徽,蚌埠,97,良,72,PM2.5,2016-02-01,2025-03-08 21:58:18
40,安徽,合肥,95,良,71,PM2.5,2016-02-01,2025-03-08 21:58:18
41,河南,开封,95,良,71,PM2.5,2016-02-01,2025-03-08 21:58:18
42,浙江,绍兴,95,良,71,PM2.5,2016-02-01,2025-03-08 21:58:18
43,山东,聊城,95,良,71,PM2.5,2016-02-01,2025-03-08 21:58:18
44,河南,商丘,94,良,70,PM2.5,2016-02-01,2025-03-08 21:58:18
45,辽宁,大连,94,良,70,PM2.5,2016-02-01,2025-03-08 21:58:18
46,浙江,杭州,94,良,70,PM2.5,2016-02-01,2025-03-08 21:58:18
47,浙江,湖州,94,良,70,PM2.5,2016-02-01,2025-03-08 21:58:18
48,湖北,武汉,93,良,69,PM2.5,2016-02-01,2025-03-08 21:58:18
49,山东,菏泽,93,良,69,PM2.5,2016-02-01,2025-03-08 21:58:18
50,安徽,阜阳,93,良,69,PM2.5,2016-02-01,2025-03-08 21:58:18
51,安徽,宣城,92,良,68,PM2.5,2016-02-01,2025-03-08 21:58:18
52,内蒙古,呼和浩特,90,良,53,PM10,2016-02-01,2025-03-08 21:58:18
53,河南,濮阳,90,良,67,PM2.5,2016-02-01,2025-03-08 21:58:18
54,河南,鹤壁,90,良,67,PM2.5,2016-02-01,2025-03-08 21:58:18
55,甘肃,兰州,89,良,66,PM2.5,2016-02-01,2025-03-08 21:58:18
56,河南,平顶山,89,良,66,PM2.5,2016-02-01,2025-03-08 21:58:18
57,山东,枣庄,89,良,66,PM2.5,2016-02-01,2025-03-08 21:58:18
58,河北,衡水,89,良,66,PM2.5,2016-02-01,2025-03-08 21:58:18
59,安徽,马鞍山,89,良,66,PM2.5,2016-02-01,2025-03-08 21:58:18
60,安徽,宿州,88,良,65,PM2.5,2016-02-01,2025-03-08 21:58:18
61,河南,洛阳,88,良,65,PM2.5,2016-02-01,2025-03-08 21:58:18
62,安徽,芜湖,88,良,65,PM2.5,2016-02-01,2025-03-08 21:58:18
63,河北,邢台,88,良,65,PM2.5,2016-02-01,2025-03-08 21:58:18
64,安徽,六安,87,良,64,PM2.5,2016-02-01,2025-03-08 21:58:18
65,江苏,南京,87,良,64,PM2.5,2016-02-01,2025-03-08 21:58:18
66,江苏,徐州,87,良,64,PM2.5,2016-02-01,2025-03-08 21:58:18
67,内蒙古,包头,85,良,43,PM10,2016-02-01,2025-03-08 21:58:18
68,湖北,襄阳,85,良,63,PM2.5,2016-02-01,2025-03-08 21:58:18
69,河南,周口,84,良,62,PM2.5,2016-02-01,2025-03-08 21:58:18
70,黑龙江,哈尔滨,84,良,62,PM2.5,2016-02-01,2025-03-08 21:58:18
71,安徽,淮北,84,良,62,PM2.5,2016-02-01,2025-03-08 21:58:18
72,湖北,孝感,83,良,60,PM10,2016-02-01,2025-03-08 21:58:18
73,河南,安阳,83,良,61,PM2.5,2016-02-01,2025-03-08 21:58:18
74,河南,漯河,83,良,61,PM2.5,2016-02-01,2025-03-08 21:58:18
75,湖北,宜昌,82,良,60,PM2.5,2016-02-01,2025-03-08 21:58:18
76,安徽,池州,82,良,60,PM2.5,2016-02-01,2025-03-08 21:58:18
77,江苏,苏州,82,良,60,PM2.5,2016-02-01,2025-03-08 21:58:18
78,宁夏,银川,81,良,53,PM10,2016-02-01,2025-03-08 21:58:18
79,河南,南阳,80,良,59,PM2.5,2016-02-01,2025-03-08 21:58:18
80,湖北,荆门,80,良,59,PM2.5,2016-02-01,2025-03-08 21:58:18
81,河南,许昌,80,良,59,PM2.5,2016-02-01,2025-03-08 21:58:18
82,河北,承德,79,良,58,PM2.5,2016-02-01,2025-03-08 21:58:18
83,湖北,荆州,79,良,58,PM2.5,2016-02-01,2025-03-08 21:58:18
84,河南,郑州,79,良,58,PM2.5,2016-02-01,2025-03-08 21:58:18
85,江苏,无锡,78,良,57,PM2.5,2016-02-01,2025-03-08 21:58:18
86,河北,邯郸,78,良,57,PM2.5,2016-02-01,2025-03-08 21:58:18
87,湖北,咸宁,77,良,56,PM2.5,2016-02-01,2025-03-08 21:58:18
88,安徽,安庆,77,良,56,PM2.5,2016-02-01,2025-03-08 21:58:18
89,河北,石家庄,77,良,56,PM2.5,2016-02-01,2025-03-08 21:58:18
90,河南,三门峡,76,良,43,PM10,2016-02-01,2025-03-08 21:58:18
91,山西,阳泉,75,良,55,PM2.5,2016-02-01,2025-03-08 21:58:18
92,山西,吕梁,74,良,38,PM10,2016-02-01,2025-03-08 21:58:18
93,浙江,宁波,74,良,54,PM2.5,2016-02-01,2025-03-08 21:58:18
94,河南,新乡,74,良,54,PM2.5,2016-02-01,2025-03-08 21:58:18
95,江西,九江,72,良,52,PM2.5,2016-02-01,2025-03-08 21:58:18
96,安徽,亳州,72,良,52,PM2.5,2016-02-01,2025-03-08 21:58:18
97,河南,焦作,72,良,52,PM2.5,2016-02-01,2025-03-08 21:58:18
98,山西,运城,72,良,37,PM10,2016-02-01,2025-03-08 21:58:18
99,湖北,黄冈,72,良,52,PM2.5,2016-02-01,2025-03-08 21:58:18
100,山西,朔州,70,良,51,PM2.5,2016-02-01,2025-03-08 21:58:18
101,湖南,株洲,70,良,51,PM2.5,2016-02-01,2025-03-08 21:58:18
102,浙江,温州,70,良,51,PM2.5,2016-02-01,2025-03-08 21:58:18
103,湖南,湘潭,70,良,51,PM2.5,2016-02-01,2025-03-08 21:58:18
104,浙江,衢州,70,良,51,PM2.5,2016-02-01,2025-03-08 21:58:18
105,浙江,台州,69,良,50,PM2.5,2016-02-01,2025-03-08 21:58:18
106,山西,太原,69,良,45,PM10,2016-02-01,2025-03-08 21:58:18
107,四川,广安,69,良,50,PM2.5,2016-02-01,2025-03-08 21:58:18
108,四川,泸州,69,良,50,PM2.5,2016-02-01,2025-03-08 21:58:18
109,陕西,铜川,69,良,42,PM10,2016-02-01,2025-03-08 21:58:18
110,安徽,铜陵,69,良,50,PM2.5,2016-02-01,2025-03-08 21:58:18
111,河南,驻马店,69,良,50,PM2.5,2016-02-01,2025-03-08 21:58:18
112,河北,张家口,68,良,45,PM10,2016-02-01,2025-03-08 21:58:18
113,山西,忻州,68,良,38,PM10,2016-02-01,2025-03-08 21:58:18
114,陕西,渭南,68,良,41,PM10,2016-02-01,2025-03-08 21:58:18
115,河南,信阳,67,良,48,PM2.5,2016-02-01,2025-03-08 21:58:18
116,湖南,常德,67,良,48,PM2.5,2016-02-01,2025-03-08 21:58:18
117,山西,晋城,66,良,38,PM10,2016-02-01,2025-03-08 21:58:18
118,江苏,宿迁,65,良,47,PM2.5,2016-02-01,2025-03-08 21:58:18
119,湖北,鄂州,65,良,47,PM2.5,2016-02-01,2025-03-08 21:58:18
120,浙江,金华,65,良,47,PM2.5,2016-02-01,2025-03-08 21:58:18
121,山西,长治,64,良,46,PM2.5,2016-02-01,2025-03-08 21:58:18
122,山西,晋中,61,良,36,PM10,2016-02-01,2025-03-08 21:58:18
123,江西,南昌,60,良,43,PM2.5,2016-02-01,2025-03-08 21:58:18
124,四川,德阳,60,良,43,PM2.5,2016-02-01,2025-03-08 21:58:18
125,江西,萍乡,60,良,43,PM2.5,2016-02-01,2025-03-08 21:58:18
126,四川,达州,60,良,38,PM10,2016-02-01,2025-03-08 21:58:18
127,四川,资阳,59,良,42,PM2.5,2016-02-01,2025-03-08 21:58:18
128,湖南,岳阳,58,良,41,PM2.5,2016-02-01,2025-03-08 21:58:18
129,陕西,西安,58,良,27,PM10,2016-02-01,2025-03-08 21:58:18
130,湖南,长沙,58,良,40,PM10,2016-02-01,2025-03-08 21:58:18
131,安徽,黄山,58,良,34,PM10,2016-02-01,2025-03-08 21:58:18
132,湖北,黄石,58,良,41,PM2.5,2016-02-01,2025-03-08 21:58:18
133,四川,南充,57,良,40,PM2.5,2016-02-01,2025-03-08 21:58:18
134,山西,大同,56,良,35,PM10,2016-02-01,2025-03-08 21:58:18
135,重庆,重庆,55,良,39,PM10,2016-02-01,2025-03-08 21:58:18
136,广东,珠海,54,良,38,PM2.5,2016-02-01,2025-03-08 21:58:18
137,四川,绵阳,54,良,38,PM2.5,2016-02-01,2025-03-08 21:58:18
138,四川,内江,53,良,37,PM2.5,2016-02-01,2025-03-08 21:58:18
139,浙江,丽水,52,良,35,PM10,2016-02-01,2025-03-08 21:58:18
140,广西,南宁,52,良,36,PM2.5,2016-02-01,2025-03-08 21:58:18
141,湖南,益阳,52,良,36,PM2.5,2016-02-01,2025-03-08 21:58:18
142,广东,中山,51,良,30,PM10,2016-02-01,2025-03-08 21:58:18
143,广东,佛山,50,优,28,,2016-02-01,2025-03-08 21:58:18
144,江西,新余,50,优,34,,2016-02-01,2025-03-08 21:58:18
145,四川,自贡,50,优,32,,2016-02-01,2025-03-08 21:58:18
146,江西,宜春,49,优,29,,2016-02-01,2025-03-08 21:58:18
147,青海,西宁,48,优,23,,2016-02-01,2025-03-08 21:58:18
148,广东,江门,46,优,28,,2016-02-01,2025-03-08 21:58:18
149,广东,深圳,46,优,27,,2016-02-01,2025-03-08 21:58:18
150,四川,眉山,45,优,31,,2016-02-01,2025-03-08 21:58:18
151,广东,广州,44,优,27,,2016-02-01,2025-03-08 21:58:18
152,福建,福州,44,优,26,,2016-02-01,2025-03-08 21:58:18
153,上海,上海,43,优,30,,2016-02-01,2025-03-08 21:58:18
154,云南,昆明,42,优,29,,2016-02-01,2025-03-08 21:58:18
155,四川,遂宁,42,优,29,,2016-02-01,2025-03-08 21:58:18
156,广东,东莞,41,优,26,,2016-02-01,2025-03-08 21:58:18
157,四川,成都,41,优,28,,2016-02-01,2025-03-08 21:58:18
158,贵州,贵阳,40,优,28,,2016-02-01,2025-03-08 21:58:18
159,四川,乐山,39,优,27,,2016-02-01,2025-03-08 21:58:18
160,四川,雅安,39,优,27,,2016-02-01,2025-03-08 21:58:18
161,福建,厦门,37,优,19,,2016-02-01,2025-03-08 21:58:18
162,四川,宜宾,36,优,25,,2016-02-01,2025-03-08 21:58:18
163,浙江,舟山,34,优,19,,2016-02-01,2025-03-08 21:58:18
164,广东,惠州,32,优,19,,2016-02-01,2025-03-08 21:58:18
165,新疆,乌鲁木齐,30,优,14,,2016-02-01,2025-03-08 21:58:18
166,西藏,拉萨,29,优,12,,2016-02-01,2025-03-08 21:58:18
167,广东,肇庆,29,优,20,,2016-02-01,2025-03-08 21:58:18
168,海南,海口,28,优,17,,2016-02-01,2025-03-08 21:58:18
1,河北,唐山,175,中度污染,132,PM2.5,2016-02-02,2025-03-08 21:58:21
1,河北,唐山,175,中度污染,132,PM2.5,2016-02-02,2025-03-08 21:58:21
2,天津,天津,166,中度污染,126,PM2.5,2016-02-02,2025-03-08 21:58:21
3,河北,廊坊,166,中度污染,126,PM2.5,2016-02-02,2025-03-08 21:58:21
4,山东,潍坊,145,轻度污染,111,PM2.5,2016-02-02,2025-03-08 21:58:21
5,山东,东营,140,轻度污染,107,PM2.5,2016-02-02,2025-03-08 21:58:21
6,辽宁,沈阳,130,轻度污染,99,PM2.5,2016-02-02,2025-03-08 21:58:21
7,河北,沧州,125,轻度污染,95,PM2.5,2016-02-02,2025-03-08 21:58:21
8,河北,保定,124,轻度污染,94,PM2.5,2016-02-02,2025-03-08 21:58:21
9,河北,秦皇岛,124,轻度污染,94,PM2.5,2016-02-02,2025-03-08 21:58:21
10,吉林,长春,123,轻度污染,93,PM2.5,2016-02-02,2025-03-08 21:58:21
11,山东,青岛,123,轻度污染,93,PM2.5,2016-02-02,2025-03-08 21:58:21
12,浙江,嘉兴,120,轻度污染,91,PM2.5,2016-02-02,2025-03-08 21:58:21
13,辽宁,锦州,119,轻度污染,90,PM2.5,2016-02-02,2025-03-08 21:58:21
14,陕西,宝鸡,117,轻度污染,88,PM2.5,2016-02-02,2025-03-08 21:58:21
15,辽宁,朝阳,117,轻度污染,88,PM2.5,2016-02-02,2025-03-08 21:58:21
16,山东,淄博,117,轻度污染,88,PM2.5,2016-02-02,2025-03-08 21:58:21
17,江苏,连云港,117,轻度污染,88,PM2.5,2016-02-02,2025-03-08 21:58:21
18,湖北,随州,114,轻度污染,86,PM2.5,2016-02-02,2025-03-08 21:58:21
19,北京,北京,113,轻度污染,85,PM2.5,2016-02-02,2025-03-08 21:58:21
20,江苏,淮安,109,轻度污染,82,PM2.5,2016-02-02,2025-03-08 21:58:21
21,山东,德州,107,轻度污染,80,PM2.5,2016-02-02,2025-03-08 21:58:21
22,江苏,常州,105,轻度污染,79,PM2.5,2016-02-02,2025-03-08 21:58:21
23,山东,泰安,105,轻度污染,79,PM2.5,2016-02-02,2025-03-08 21:58:21
24,安徽,滁州,105,轻度污染,79,PM2.5,2016-02-02,2025-03-08 21:58:21
25,辽宁,葫芦岛,105,轻度污染,79,PM2.5,2016-02-02,2025-03-08 21:58:21
26,江苏,南通,104,轻度污染,78,PM2.5,2016-02-02,2025-03-08 21:58:21
27,江苏,扬州,104,轻度污染,78,PM2.5,2016-02-02,2025-03-08 21:58:21
28,山东,济宁,104,轻度污染,78,PM2.5,2016-02-02,2025-03-08 21:58:21
29,山东,滨州,102,轻度污染,76,PM2.5,2016-02-02,2025-03-08 21:58:21
30,山东,日照,100,良,75,PM2.5,2016-02-02,2025-03-08 21:58:21
31,山东,临沂,99,良,74,PM2.5,2016-02-02,2025-03-08 21:58:21
32,江苏,泰州,99,良,74,PM2.5,2016-02-02,2025-03-08 21:58:21
33,山东,济南,98,良,73,PM2.5,2016-02-02,2025-03-08 21:58:21
34,安徽,淮南,98,良,73,PM2.5,2016-02-02,2025-03-08 21:58:21
35,江苏,盐城,98,良,73,PM2.5,2016-02-02,2025-03-08 21:58:21
36,江苏,镇江,98,良,73,PM2.5,2016-02-02,2025-03-08 21:58:21
37,山西,临汾,97,良,46,PM10,2016-02-02,2025-03-08 21:58:21
38,陕西,咸阳,97,良,72,PM2.5,2016-02-02,2025-03-08 21:58:21
