rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
132,江西,宜春,56,良,31,PM10,2018-02-10,2025-03-08 22:32:18
133,广东,中山,55,良,34,PM10,2018-02-10,2025-03-08 22:32:18
134,广西,南宁,55,良,39,PM2.5,2018-02-10,2025-03-08 22:32:18
135,四川,德阳,55,良,39,PM2.5,2018-02-10,2025-03-08 22:32:18
136,安徽,黄山,55,良,32,PM10,2018-02-10,2025-03-08 22:32:18
137,江西,新余,54,良,34,PM10,2018-02-10,2025-03-08 22:32:18
138,广东,珠海,54,良,38,PM2.5,2018-02-10,2025-03-08 22:32:18
139,江西,萍乡,54,良,38,PM2.5,2018-02-10,2025-03-08 22:32:18
140,重庆,重庆,54,良,38,PM2.5,2018-02-10,2025-03-08 22:32:18
141,浙江,丽水,53,良,37,PM2.5,2018-02-10,2025-03-08 22:32:18
142,广东,佛山,53,良,29,PM10,2018-02-10,2025-03-08 22:32:18
143,四川,内江,53,良,37,PM2.5,2018-02-10,2025-03-08 22:32:18
144,湖南,益阳,53,良,37,PM2.5,2018-02-10,2025-03-08 22:32:18
145,四川,绵阳,53,良,37,PM2.5,2018-02-10,2025-03-08 22:32:18
146,青海,西宁,53,良,28,PM10,2018-02-10,2025-03-08 22:32:18
147,四川,自贡,51,良,32,PM10,2018-02-10,2025-03-08 22:32:18
148,广东,江门,49,优,30,,2018-02-10,2025-03-08 22:32:18
149,四川,遂宁,49,优,30,,2018-02-10,2025-03-08 22:32:18
150,广东,广州,47,优,28,,2018-02-10,2025-03-08 22:32:18
151,广东,东莞,45,优,28,,2018-02-10,2025-03-08 22:32:18
152,广东,深圳,44,优,26,,2018-02-10,2025-03-08 22:32:18
153,四川,乐山,43,优,30,,2018-02-10,2025-03-08 22:32:18
154,四川,成都,43,优,30,,2018-02-10,2025-03-08 22:32:18
155,云南,昆明,43,优,30,,2018-02-10,2025-03-08 22:32:18
156,四川,眉山,43,优,30,,2018-02-10,2025-03-08 22:32:18
157,福建,厦门,40,优,21,,2018-02-10,2025-03-08 22:32:18
158,福建,福州,40,优,27,,2018-02-10,2025-03-08 22:32:18
159,四川,宜宾,39,优,27,,2018-02-10,2025-03-08 22:32:18
160,新疆,乌鲁木齐,37,优,17,,2018-02-10,2025-03-08 22:32:18
161,四川,雅安,36,优,25,,2018-02-10,2025-03-08 22:32:18
162,上海,上海,33,优,23,,2018-02-10,2025-03-08 22:32:18
163,贵州,贵阳,33,优,23,,2018-02-10,2025-03-08 22:32:18
164,广东,惠州,31,优,19,,2018-02-10,2025-03-08 22:32:18
165,西藏,拉萨,30,优,13,,2018-02-10,2025-03-08 22:32:18
166,浙江,舟山,30,优,16,,2018-02-10,2025-03-08 22:32:18
167,广东,肇庆,29,优,20,,2018-02-10,2025-03-08 22:32:18
168,海南,海口,22,优,14,,2018-02-10,2025-03-08 22:32:18
1,河北,唐山,179,中度污染,135,PM2.5,2018-02-11,2025-03-08 22:32:21
1,河北,唐山,179,中度污染,135,PM2.5,2018-02-11,2025-03-08 22:32:21
2,天津,天津,175,中度污染,132,PM2.5,2018-02-11,2025-03-08 22:32:21
3,河北,廊坊,158,中度污染,120,PM2.5,2018-02-11,2025-03-08 22:32:21
4,湖北,随州,152,中度污染,116,PM2.5,2018-02-11,2025-03-08 22:32:21
5,山东,潍坊,145,轻度污染,111,PM2.5,2018-02-11,2025-03-08 22:32:21
6,山东,东营,142,轻度污染,108,PM2.5,2018-02-11,2025-03-08 22:32:21
7,吉林,长春,142,轻度污染,108,PM2.5,2018-02-11,2025-03-08 22:32:21
8,辽宁,沈阳,138,轻度污染,105,PM2.5,2018-02-11,2025-03-08 22:32:21
9,河北,秦皇岛,134,轻度污染,102,PM2.5,2018-02-11,2025-03-08 22:32:21
10,河北,沧州,127,轻度污染,96,PM2.5,2018-02-11,2025-03-08 22:32:21
11,辽宁,锦州,123,轻度污染,93,PM2.5,2018-02-11,2025-03-08 22:32:21
12,河北,保定,122,轻度污染,92,PM2.5,2018-02-11,2025-03-08 22:32:21
13,山东,淄博,122,轻度污染,92,PM2.5,2018-02-11,2025-03-08 22:32:21
14,北京,北京,119,轻度污染,90,PM2.5,2018-02-11,2025-03-08 22:32:21
15,山东,青岛,119,轻度污染,90,PM2.5,2018-02-11,2025-03-08 22:32:21
16,辽宁,朝阳,118,轻度污染,89,PM2.5,2018-02-11,2025-03-08 22:32:21
17,江苏,连云港,117,轻度污染,88,PM2.5,2018-02-11,2025-03-08 22:32:21
18,辽宁,葫芦岛,115,轻度污染,87,PM2.5,2018-02-11,2025-03-08 22:32:21
19,山东,滨州,114,轻度污染,86,PM2.5,2018-02-11,2025-03-08 22:32:21
20,陕西,宝鸡,112,轻度污染,84,PM2.5,2018-02-11,2025-03-08 22:32:21
21,山东,德州,109,轻度污染,82,PM2.5,2018-02-11,2025-03-08 22:32:21
22,江苏,扬州,109,轻度污染,82,PM2.5,2018-02-11,2025-03-08 22:32:21
23,江苏,泰州,108,轻度污染,81,PM2.5,2018-02-11,2025-03-08 22:32:21
24,湖北,孝感,107,轻度污染,80,PM2.5,2018-02-11,2025-03-08 22:32:21
25,山东,泰安,107,轻度污染,80,PM2.5,2018-02-11,2025-03-08 22:32:21
26,山东,济宁,107,轻度污染,80,PM2.5,2018-02-11,2025-03-08 22:32:21
27,河南,开封,105,轻度污染,79,PM2.5,2018-02-11,2025-03-08 22:32:21
28,江苏,淮安,104,轻度污染,78,PM2.5,2018-02-11,2025-03-08 22:32:21
29,安徽,滁州,104,轻度污染,78,PM2.5,2018-02-11,2025-03-08 22:32:21
30,山东,临沂,103,轻度污染,77,PM2.5,2018-02-11,2025-03-08 22:32:21
31,江苏,镇江,103,轻度污染,77,PM2.5,2018-02-11,2025-03-08 22:32:21
32,江苏,南通,102,轻度污染,76,PM2.5,2018-02-11,2025-03-08 22:32:21
33,山东,济南,102,轻度污染,76,PM2.5,2018-02-11,2025-03-08 22:32:21
34,安徽,蚌埠,102,轻度污染,76,PM2.5,2018-02-11,2025-03-08 22:32:21
35,山西,临汾,100,良,46,PM10,2018-02-11,2025-03-08 22:32:21
36,辽宁,大连,100,良,75,PM2.5,2018-02-11,2025-03-08 22:32:21
37,浙江,湖州,100,良,75,PM2.5,2018-02-11,2025-03-08 22:32:21
38,安徽,阜阳,100,良,75,PM2.5,2018-02-11,2025-03-08 22:32:21
39,浙江,杭州,99,良,74,PM2.5,2018-02-11,2025-03-08 22:32:21
40,安徽,淮南,99,良,74,PM2.5,2018-02-11,2025-03-08 22:32:21
41,江苏,常州,98,良,73,PM2.5,2018-02-11,2025-03-08 22:32:21
42,河南,平顶山,98,良,73,PM2.5,2018-02-11,2025-03-08 22:32:21
43,山东,日照,98,良,73,PM2.5,2018-02-11,2025-03-08 22:32:21
44,江苏,盐城,95,良,71,PM2.5,2018-02-11,2025-03-08 22:32:21
45,安徽,合肥,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
46,河南,商丘,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
47,浙江,嘉兴,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
48,安徽,宣城,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
49,江苏,徐州,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
50,河南,濮阳,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
51,浙江,绍兴,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
52,山东,聊城,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
53,安徽,芜湖,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
54,山东,菏泽,94,良,70,PM2.5,2018-02-11,2025-03-08 22:32:21
55,安徽,宿州,93,良,69,PM2.5,2018-02-11,2025-03-08 22:32:21
56,甘肃,兰州,92,良,68,PM2.5,2018-02-11,2025-03-08 22:32:21
57,河北,邢台,92,良,68,PM2.5,2018-02-11,2025-03-08 22:32:21
58,内蒙古,呼和浩特,91,良,55,PM10,2018-02-11,2025-03-08 22:32:21
59,江苏,南京,90,良,67,PM2.5,2018-02-11,2025-03-08 22:32:21
60,河南,周口,90,良,67,PM2.5,2018-02-11,2025-03-08 22:32:21
61,山东,枣庄,90,良,67,PM2.5,2018-02-11,2025-03-08 22:32:21
62,湖北,武汉,90,良,67,PM2.5,2018-02-11,2025-03-08 22:32:21
63,江苏,苏州,90,良,67,PM2.5,2018-02-11,2025-03-08 22:32:21
64,安徽,马鞍山,90,良,67,PM2.5,2018-02-11,2025-03-08 22:32:21
65,河南,洛阳,89,良,66,PM2.5,2018-02-11,2025-03-08 22:32:21
66,湖北,襄阳,89,良,66,PM2.5,2018-02-11,2025-03-08 22:32:21
67,河南,鹤壁,89,良,66,PM2.5,2018-02-11,2025-03-08 22:32:21
68,河南,安阳,88,良,65,PM2.5,2018-02-11,2025-03-08 22:32:21
69,河南,漯河,88,良,65,PM2.5,2018-02-11,2025-03-08 22:32:21
70,河北,衡水,88,良,65,PM2.5,2018-02-11,2025-03-08 22:32:21
71,陕西,咸阳,85,良,63,PM10,2018-02-11,2025-03-08 22:32:21
72,黑龙江,哈尔滨,85,良,63,PM2.5,2018-02-11,2025-03-08 22:32:21
73,湖北,宜昌,85,良,63,PM2.5,2018-02-11,2025-03-08 22:32:21
74,安徽,淮北,85,良,63,PM2.5,2018-02-11,2025-03-08 22:32:21
75,宁夏,银川,85,良,55,PM10,2018-02-11,2025-03-08 22:32:21
76,河南,南阳,84,良,62,PM2.5,2018-02-11,2025-03-08 22:32:21
77,湖北,荆州,84,良,62,PM2.5,2018-02-11,2025-03-08 22:32:21
78,内蒙古,包头,83,良,43,PM10,2018-02-11,2025-03-08 22:32:21
79,河北,石家庄,83,良,61,PM2.5,2018-02-11,2025-03-08 22:32:21
80,安徽,安庆,82,良,60,PM2.5,2018-02-11,2025-03-08 22:32:21
81,河南,许昌,82,良,60,PM2.5,2018-02-11,2025-03-08 22:32:21
82,河南,郑州,82,良,60,PM2.5,2018-02-11,2025-03-08 22:32:21
83,江苏,宿迁,80,良,59,PM2.5,2018-02-11,2025-03-08 22:32:21
84,江苏,无锡,80,良,59,PM2.5,2018-02-11,2025-03-08 22:32:21
85,河北,邯郸,80,良,59,PM2.5,2018-02-11,2025-03-08 22:32:21
86,安徽,亳州,79,良,58,PM2.5,2018-02-11,2025-03-08 22:32:21
87,河北,承德,79,良,58,PM2.5,2018-02-11,2025-03-08 22:32:21
88,河南,新乡,79,良,58,PM2.5,2018-02-11,2025-03-08 22:32:21
89,湖北,荆门,78,良,57,PM2.5,2018-02-11,2025-03-08 22:32:21
90,山西,阳泉,78,良,57,PM2.5,2018-02-11,2025-03-08 22:32:21
91,安徽,池州,77,良,56,PM2.5,2018-02-11,2025-03-08 22:32:21
92,河南,焦作,77,良,56,PM2.5,2018-02-11,2025-03-08 22:32:21
93,山西,吕梁,76,良,48,PM10,2018-02-11,2025-03-08 22:32:21
94,安徽,六安,75,良,55,PM2.5,2018-02-11,2025-03-08 22:32:21
95,湖北,咸宁,75,良,55,PM2.5,2018-02-11,2025-03-08 22:32:21
96,河南,三门峡,74,良,51,PM10,2018-02-11,2025-03-08 22:32:21
97,浙江,台州,74,良,54,PM2.5,2018-02-11,2025-03-08 22:32:21
98,山西,忻州,73,良,52,PM10,2018-02-11,2025-03-08 22:32:21
99,四川,泸州,73,良,53,PM2.5,2018-02-11,2025-03-08 22:32:21
100,浙江,衢州,73,良,53,PM2.5,2018-02-11,2025-03-08 22:32:21
101,江西,九江,72,良,52,PM2.5,2018-02-11,2025-03-08 22:32:21
102,山西,太原,72,良,44,PM10,2018-02-11,2025-03-08 22:32:21
103,湖南,湘潭,72,良,52,PM2.5,2018-02-11,2025-03-08 22:32:21
104,山西,运城,72,良,41,PM10,2018-02-11,2025-03-08 22:32:21
105,山西,晋中,71,良,43,PM10,2018-02-11,2025-03-08 22:32:21
106,山西,朔州,70,良,50,PM10,2018-02-11,2025-03-08 22:32:21
107,陕西,铜川,70,良,44,PM10,2018-02-11,2025-03-08 22:32:21
108,安徽,铜陵,70,良,51,PM2.5,2018-02-11,2025-03-08 22:32:21
109,河南,信阳,69,良,50,PM2.5,2018-02-11,2025-03-08 22:32:21
110,浙江,宁波,69,良,50,PM2.5,2018-02-11,2025-03-08 22:32:21
111,四川,广安,69,良,50,PM2.5,2018-02-11,2025-03-08 22:32:21
112,浙江,温州,69,良,50,PM2.5,2018-02-11,2025-03-08 22:32:21
113,河南,驻马店,69,良,50,PM2.5,2018-02-11,2025-03-08 22:32:21
114,湖北,黄冈,68,良,49,PM2.5,2018-02-11,2025-03-08 22:32:21
115,浙江,金华,66,良,46,PM10,2018-02-11,2025-03-08 22:32:21
116,湖南,株洲,65,良,47,PM2.5,2018-02-11,2025-03-08 22:32:21
117,湖南,常德,64,良,46,PM2.5,2018-02-11,2025-03-08 22:32:21
118,山西,晋城,64,良,39,PM10,2018-02-11,2025-03-08 22:32:21
119,陕西,渭南,63,良,35,PM10,2018-02-11,2025-03-08 22:32:21
120,山西,大同,62,良,43,PM10,2018-02-11,2025-03-08 22:32:21
121,湖北,鄂州,62,良,44,PM2.5,2018-02-11,2025-03-08 22:32:21
122,山西,长治,62,良,44,PM2.5,2018-02-11,2025-03-08 22:32:21
123,江西,南昌,60,良,43,PM2.5,2018-02-11,2025-03-08 22:32:21
124,河北,张家口,60,良,37,PM10,2018-02-11,2025-03-08 22:32:21
125,四川,达州,60,良,40,PM10,2018-02-11,2025-03-08 22:32:21
126,四川,南充,59,良,42,PM2.5,2018-02-11,2025-03-08 22:32:21
127,陕西,西安,59,良,32,PM10,2018-02-11,2025-03-08 22:32:21
128,湖南,长沙,59,良,41,PM10,2018-02-11,2025-03-08 22:32:21
129,湖南,岳阳,57,良,40,PM2.5,2018-02-11,2025-03-08 22:32:21
130,四川,资阳,57,良,40,PM2.5,2018-02-11,2025-03-08 22:32:21
131,湖北,黄石,57,良,40,PM2.5,2018-02-11,2025-03-08 22:32:21
132,江西,宜春,56,良,31,PM10,2018-02-11,2025-03-08 22:32:21
133,广东,中山,55,良,34,PM10,2018-02-11,2025-03-08 22:32:21
134,广西,南宁,55,良,39,PM2.5,2018-02-11,2025-03-08 22:32:21
135,四川,德阳,55,良,39,PM2.5,2018-02-11,2025-03-08 22:32:21
136,安徽,黄山,55,良,32,PM10,2018-02-11,2025-03-08 22:32:21
137,江西,新余,54,良,34,PM10,2018-02-11,2025-03-08 22:32:21
138,广东,珠海,54,良,38,PM2.5,2018-02-11,2025-03-08 22:32:21
139,江西,萍乡,54,良,38,PM2.5,2018-02-11,2025-03-08 22:32:21
140,重庆,重庆,54,良,38,PM2.5,2018-02-11,2025-03-08 22:32:21
141,浙江,丽水,53,良,37,PM2.5,2018-02-11,2025-03-08 22:32:21
142,广东,佛山,53,良,29,PM10,2018-02-11,2025-03-08 22:32:21
143,四川,内江,53,良,37,PM2.5,2018-02-11,2025-03-08 22:32:21
144,湖南,益阳,53,良,37,PM2.5,2018-02-11,2025-03-08 22:32:21
145,四川,绵阳,53,良,37,PM2.5,2018-02-11,2025-03-08 22:32:21
146,青海,西宁,53,良,28,PM10,2018-02-11,2025-03-08 22:32:21
147,四川,自贡,51,良,32,PM10,2018-02-11,2025-03-08 22:32:21
148,广东,江门,49,优,30,,2018-02-11,2025-03-08 22:32:21
149,四川,遂宁,49,优,30,,2018-02-11,2025-03-08 22:32:21
150,广东,广州,47,优,28,,2018-02-11,2025-03-08 22:32:21
151,广东,东莞,45,优,28,,2018-02-11,2025-03-08 22:32:21
152,广东,深圳,44,优,26,,2018-02-11,2025-03-08 22:32:21
153,四川,乐山,43,优,30,,2018-02-11,2025-03-08 22:32:21
154,四川,成都,43,优,30,,2018-02-11,2025-03-08 22:32:21
155,云南,昆明,43,优,30,,2018-02-11,2025-03-08 22:32:21
156,四川,眉山,43,优,30,,2018-02-11,2025-03-08 22:32:21
157,福建,厦门,40,优,21,,2018-02-11,2025-03-08 22:32:21
158,福建,福州,40,优,27,,2018-02-11,2025-03-08 22:32:21
159,四川,宜宾,39,优,27,,2018-02-11,2025-03-08 22:32:21
160,新疆,乌鲁木齐,37,优,17,,2018-02-11,2025-03-08 22:32:21
161,四川,雅安,36,优,25,,2018-02-11,2025-03-08 22:32:21
162,上海,上海,33,优,23,,2018-02-11,2025-03-08 22:32:21
163,贵州,贵阳,33,优,23,,2018-02-11,2025-03-08 22:32:21
164,广东,惠州,31,优,19,,2018-02-11,2025-03-08 22:32:21
165,西藏,拉萨,30,优,13,,2018-02-11,2025-03-08 22:32:21
166,浙江,舟山,30,优,16,,2018-02-11,2025-03-08 22:32:21
167,广东,肇庆,29,优,20,,2018-02-11,2025-03-08 22:32:21
168,海南,海口,22,优,14,,2018-02-11,2025-03-08 22:32:21
1,河北,唐山,179,中度污染,135,PM2.5,2018-02-12,2025-03-08 22:32:24
1,河北,唐山,179,中度污染,135,PM2.5,2018-02-12,2025-03-08 22:32:24
2,天津,天津,175,中度污染,132,PM2.5,2018-02-12,2025-03-08 22:32:24
3,河北,廊坊,158,中度污染,120,PM2.5,2018-02-12,2025-03-08 22:32:24
4,湖北,随州,152,中度污染,116,PM2.5,2018-02-12,2025-03-08 22:32:24
5,山东,潍坊,145,轻度污染,111,PM2.5,2018-02-12,2025-03-08 22:32:24
6,山东,东营,142,轻度污染,108,PM2.5,2018-02-12,2025-03-08 22:32:24
7,吉林,长春,142,轻度污染,108,PM2.5,2018-02-12,2025-03-08 22:32:24
8,辽宁,沈阳,138,轻度污染,105,PM2.5,2018-02-12,2025-03-08 22:32:24
9,河北,秦皇岛,134,轻度污染,102,PM2.5,2018-02-12,2025-03-08 22:32:24
10,河北,沧州,127,轻度污染,96,PM2.5,2018-02-12,2025-03-08 22:32:24
11,辽宁,锦州,123,轻度污染,93,PM2.5,2018-02-12,2025-03-08 22:32:24
12,河北,保定,122,轻度污染,92,PM2.5,2018-02-12,2025-03-08 22:32:24
13,山东,淄博,122,轻度污染,92,PM2.5,2018-02-12,2025-03-08 22:32:24
14,北京,北京,119,轻度污染,90,PM2.5,2018-02-12,2025-03-08 22:32:24
15,山东,青岛,119,轻度污染,90,PM2.5,2018-02-12,2025-03-08 22:32:24
16,辽宁,朝阳,118,轻度污染,89,PM2.5,2018-02-12,2025-03-08 22:32:24
17,江苏,连云港,117,轻度污染,88,PM2.5,2018-02-12,2025-03-08 22:32:24
18,辽宁,葫芦岛,115,轻度污染,87,PM2.5,2018-02-12,2025-03-08 22:32:24
19,山东,滨州,114,轻度污染,86,PM2.5,2018-02-12,2025-03-08 22:32:24
20,陕西,宝鸡,112,轻度污染,84,PM2.5,2018-02-12,2025-03-08 22:32:24
21,山东,德州,109,轻度污染,82,PM2.5,2018-02-12,2025-03-08 22:32:24
22,江苏,扬州,109,轻度污染,82,PM2.5,2018-02-12,2025-03-08 22:32:24
23,江苏,泰州,108,轻度污染,81,PM2.5,2018-02-12,2025-03-08 22:32:24
24,湖北,孝感,107,轻度污染,80,PM2.5,2018-02-12,2025-03-08 22:32:24
25,山东,泰安,107,轻度污染,80,PM2.5,2018-02-12,2025-03-08 22:32:24
26,山东,济宁,107,轻度污染,80,PM2.5,2018-02-12,2025-03-08 22:32:24
27,河南,开封,105,轻度污染,79,PM2.5,2018-02-12,2025-03-08 22:32:24
28,江苏,淮安,104,轻度污染,78,PM2.5,2018-02-12,2025-03-08 22:32:24
29,安徽,滁州,104,轻度污染,78,PM2.5,2018-02-12,2025-03-08 22:32:24
30,山东,临沂,103,轻度污染,77,PM2.5,2018-02-12,2025-03-08 22:32:24
31,江苏,镇江,103,轻度污染,77,PM2.5,2018-02-12,2025-03-08 22:32:24
32,江苏,南通,102,轻度污染,76,PM2.5,2018-02-12,2025-03-08 22:32:24
33,山东,济南,102,轻度污染,76,PM2.5,2018-02-12,2025-03-08 22:32:24
34,安徽,蚌埠,102,轻度污染,76,PM2.5,2018-02-12,2025-03-08 22:32:24
35,山西,临汾,100,良,46,PM10,2018-02-12,2025-03-08 22:32:24
36,辽宁,大连,100,良,75,PM2.5,2018-02-12,2025-03-08 22:32:24
37,浙江,湖州,100,良,75,PM2.5,2018-02-12,2025-03-08 22:32:24
38,安徽,阜阳,100,良,75,PM2.5,2018-02-12,2025-03-08 22:32:24
39,浙江,杭州,99,良,74,PM2.5,2018-02-12,2025-03-08 22:32:24
40,安徽,淮南,99,良,74,PM2.5,2018-02-12,2025-03-08 22:32:24
41,江苏,常州,98,良,73,PM2.5,2018-02-12,2025-03-08 22:32:24
42,河南,平顶山,98,良,73,PM2.5,2018-02-12,2025-03-08 22:32:24
43,山东,日照,98,良,73,PM2.5,2018-02-12,2025-03-08 22:32:24
44,江苏,盐城,95,良,71,PM2.5,2018-02-12,2025-03-08 22:32:24
45,安徽,合肥,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
46,河南,商丘,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
47,浙江,嘉兴,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
48,安徽,宣城,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
49,江苏,徐州,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
50,河南,濮阳,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
51,浙江,绍兴,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
52,山东,聊城,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
53,安徽,芜湖,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
54,山东,菏泽,94,良,70,PM2.5,2018-02-12,2025-03-08 22:32:24
55,安徽,宿州,93,良,69,PM2.5,2018-02-12,2025-03-08 22:32:24
56,甘肃,兰州,92,良,68,PM2.5,2018-02-12,2025-03-08 22:32:24
57,河北,邢台,92,良,68,PM2.5,2018-02-12,2025-03-08 22:32:24
58,内蒙古,呼和浩特,91,良,55,PM10,2018-02-12,2025-03-08 22:32:24
59,江苏,南京,90,良,67,PM2.5,2018-02-12,2025-03-08 22:32:24
60,河南,周口,90,良,67,PM2.5,2018-02-12,2025-03-08 22:32:24
61,山东,枣庄,90,良,67,PM2.5,2018-02-12,2025-03-08 22:32:24
62,湖北,武汉,90,良,67,PM2.5,2018-02-12,2025-03-08 22:32:24
63,江苏,苏州,90,良,67,PM2.5,2018-02-12,2025-03-08 22:32:24
64,安徽,马鞍山,90,良,67,PM2.5,2018-02-12,2025-03-08 22:32:24
65,河南,洛阳,89,良,66,PM2.5,2018-02-12,2025-03-08 22:32:24
66,湖北,襄阳,89,良,66,PM2.5,2018-02-12,2025-03-08 22:32:24
67,河南,鹤壁,89,良,66,PM2.5,2018-02-12,2025-03-08 22:32:24
68,河南,安阳,88,良,65,PM2.5,2018-02-12,2025-03-08 22:32:24
69,河南,漯河,88,良,65,PM2.5,2018-02-12,2025-03-08 22:32:24
70,河北,衡水,88,良,65,PM2.5,2018-02-12,2025-03-08 22:32:24
71,陕西,咸阳,85,良,63,PM10,2018-02-12,2025-03-08 22:32:24
72,黑龙江,哈尔滨,85,良,63,PM2.5,2018-02-12,2025-03-08 22:32:24
73,湖北,宜昌,85,良,63,PM2.5,2018-02-12,2025-03-08 22:32:24
74,安徽,淮北,85,良,63,PM2.5,2018-02-12,2025-03-08 22:32:24
75,宁夏,银川,85,良,55,PM10,2018-02-12,2025-03-08 22:32:24
76,河南,南阳,84,良,62,PM2.5,2018-02-12,2025-03-08 22:32:24
77,湖北,荆州,84,良,62,PM2.5,2018-02-12,2025-03-08 22:32:24
78,内蒙古,包头,83,良,43,PM10,2018-02-12,2025-03-08 22:32:24
79,河北,石家庄,83,良,61,PM2.5,2018-02-12,2025-03-08 22:32:24
80,安徽,安庆,82,良,60,PM2.5,2018-02-12,2025-03-08 22:32:24
81,河南,许昌,82,良,60,PM2.5,2018-02-12,2025-03-08 22:32:24
82,河南,郑州,82,良,60,PM2.5,2018-02-12,2025-03-08 22:32:24
83,江苏,宿迁,80,良,59,PM2.5,2018-02-12,2025-03-08 22:32:24
84,江苏,无锡,80,良,59,PM2.5,2018-02-12,2025-03-08 22:32:24
85,河北,邯郸,80,良,59,PM2.5,2018-02-12,2025-03-08 22:32:24
86,安徽,亳州,79,良,58,PM2.5,2018-02-12,2025-03-08 22:32:24
87,河北,承德,79,良,58,PM2.5,2018-02-12,2025-03-08 22:32:24
88,河南,新乡,79,良,58,PM2.5,2018-02-12,2025-03-08 22:32:24
89,湖北,荆门,78,良,57,PM2.5,2018-02-12,2025-03-08 22:32:24
90,山西,阳泉,78,良,57,PM2.5,2018-02-12,2025-03-08 22:32:24
91,安徽,池州,77,良,56,PM2.5,2018-02-12,2025-03-08 22:32:24
92,河南,焦作,77,良,56,PM2.5,2018-02-12,2025-03-08 22:32:24
93,山西,吕梁,76,良,48,PM10,2018-02-12,2025-03-08 22:32:24
94,安徽,六安,75,良,55,PM2.5,2018-02-12,2025-03-08 22:32:24
95,湖北,咸宁,75,良,55,PM2.5,2018-02-12,2025-03-08 22:32:24
96,河南,三门峡,74,良,51,PM10,2018-02-12,2025-03-08 22:32:24
97,浙江,台州,74,良,54,PM2.5,2018-02-12,2025-03-08 22:32:24
98,山西,忻州,73,良,52,PM10,2018-02-12,2025-03-08 22:32:24
99,四川,泸州,73,良,53,PM2.5,2018-02-12,2025-03-08 22:32:24
100,浙江,衢州,73,良,53,PM2.5,2018-02-12,2025-03-08 22:32:24
101,江西,九江,72,良,52,PM2.5,2018-02-12,2025-03-08 22:32:24
102,山西,太原,72,良,44,PM10,2018-02-12,2025-03-08 22:32:24
103,湖南,湘潭,72,良,52,PM2.5,2018-02-12,2025-03-08 22:32:24
104,山西,运城,72,良,41,PM10,2018-02-12,2025-03-08 22:32:24
105,山西,晋中,71,良,43,PM10,2018-02-12,2025-03-08 22:32:24
106,山西,朔州,70,良,50,PM10,2018-02-12,2025-03-08 22:32:24
107,陕西,铜川,70,良,44,PM10,2018-02-12,2025-03-08 22:32:24
108,安徽,铜陵,70,良,51,PM2.5,2018-02-12,2025-03-08 22:32:24
109,河南,信阳,69,良,50,PM2.5,2018-02-12,2025-03-08 22:32:24
110,浙江,宁波,69,良,50,PM2.5,2018-02-12,2025-03-08 22:32:24
111,四川,广安,69,良,50,PM2.5,2018-02-12,2025-03-08 22:32:24
112,浙江,温州,69,良,50,PM2.5,2018-02-12,2025-03-08 22:32:24
113,河南,驻马店,69,良,50,PM2.5,2018-02-12,2025-03-08 22:32:24
114,湖北,黄冈,68,良,49,PM2.5,2018-02-12,2025-03-08 22:32:24
115,浙江,金华,66,良,46,PM10,2018-02-12,2025-03-08 22:32:24
116,湖南,株洲,65,良,47,PM2.5,2018-02-12,2025-03-08 22:32:24
117,湖南,常德,64,良,46,PM2.5,2018-02-12,2025-03-08 22:32:24
118,山西,晋城,64,良,39,PM10,2018-02-12,2025-03-08 22:32:24
119,陕西,渭南,63,良,35,PM10,2018-02-12,2025-03-08 22:32:24
120,山西,大同,62,良,43,PM10,2018-02-12,2025-03-08 22:32:24
121,湖北,鄂州,62,良,44,PM2.5,2018-02-12,2025-03-08 22:32:24
122,山西,长治,62,良,44,PM2.5,2018-02-12,2025-03-08 22:32:24
123,江西,南昌,60,良,43,PM2.5,2018-02-12,2025-03-08 22:32:24
124,河北,张家口,60,良,37,PM10,2018-02-12,2025-03-08 22:32:24
125,四川,达州,60,良,40,PM10,2018-02-12,2025-03-08 22:32:24
126,四川,南充,59,良,42,PM2.5,2018-02-12,2025-03-08 22:32:24
127,陕西,西安,59,良,32,PM10,2018-02-12,2025-03-08 22:32:24
128,湖南,长沙,59,良,41,PM10,2018-02-12,2025-03-08 22:32:24
129,湖南,岳阳,57,良,40,PM2.5,2018-02-12,2025-03-08 22:32:24
